ch0,ch1,ch2,ch3,ch4
-1.8183,1.1484,-1.2887,-0.94805,-7.7497
-0.49482,-0.64289,-1.6504,-2.4602,-4.7998
-1.8037,-0.71385,-0.65636,-1.7628,-1.0336
-1.1381,2.5777,3.5754,2.702,4.2417
-0.4697,-1.5266,3.1845,-1.5926,-2.0227
1.6942,-1.3655,-1.8622,0.49074,-2.4797
3.0238,-2.2551,3.913,1.3545,4.7084
-0.30285,-0.84909,3.6435,3.275,3.1152
-5.4482,-2.2187,-3.659,2.339,0.637
-3.9917,-1.1816,-4.4315,-0.18688,-2.7606
0.65275,-2.3638,0.83154,-0.81291,-1.7536
3.656,0.97315,1.9818,-2.2477,1.4699
-1.4129,1.0007,-0.62861,-3.6512,-3.6909
-0.45893,-2.0487,1.171,0.50775,-1.5649
4.3947,4.2319,5.1128,0.42771,5.989
1.3752,3.8474,2.8082,2.2307,5.5574
-1.3019,0.049735,0.32749,0.72073,3.611
-1.8533,-3.073,-1.2393,0.44993,0.19433
2.4157,-2.2333,1.2185,0.81934,-1.3185
1.4997,2.7377,3.019,1.5207,-1.0181
1.1715,0.71763,1.285,2.6245,1.0554
-1.206,-2.2009,-2.1458,1.5617,-0.19704
-1.1959,1.4862,-0.11179,0.64953,-1.0306
1.1653,-1.7762,-1.7697,-2.165,-2.1408
-2.4314,-4.5007,-0.72004,-1.1593,-0.065169
-4.227,-2.585,2.9483,-0.29583,0.62921
3.5213,-0.22511,2.0327,-0.78146,-3.1838
2.7764,2.5261,1.1033,-0.59136,-1.8553
-0.81593,-1.5838,-3.8224,-3.6735,1.6748
-4.8374,-3.3299,-1.6301,-2.7207,1.8525
-3.0577,-2.8239,-2.7803,-1.5444,-0.65806
-1.1038,1.4108,0.90415,-0.84193,-1.5189
-1.9928,0.39953,-0.93219,0.15394,-4.9047
-2.5713,-0.38106,-3.5631,2.3114,-1.7837
-1.8452,-1.1494,-0.82656,-1.4769,-3.6595
-4.6739,-0.96803,-1.1618,-2.1778,-1.6164
1.8309,-1.0067,-1.8835,0.31129,1.3781
-0.32623,2.3409,-1.6217,-0.73984,-1.1341
0.19037,2.4407,-1.9604,-1.9205,-3.2823
0.67857,-0.41894,-0.63709,1.2852,0.71075
3.9337,3.0215,-0.24749,3.0711,1.5001
3.5646,4.7873,2.7355,1.3367,3.2328
2.8518,2.7795,4.3394,3.7461,3.7229
2.3509,2.2388,0.95419,0.49352,1.9417
-0.76747,2.4067,-0.55553,2.3355,3.2883
-0.22903,1.5481,0.27684,-1.3878,-0.16615
-1.5453,-3.0732,-0.93208,2.691,0.91635
-1.4277,-5.6284,-4.5908,0.75315,-1.0379
0.90007,-3.5347,-1.7455,-2.4455,-3.8617
-0.30654,1.5777,-2.289,2.2871,0.7363
-0.089138,-0.061894,-0.48797,3.4939,2.4364
1.2807,1.1965,0.48859,0.34395,2.5167
3.1562,0.60659,2.4752,-0.90367,0.25819
2.2841,-0.2791,4.776,0.53598,-0.97123
1.6591,-2.4828,2.0185,5.6736,3.2997
3.377,0.87046,1.6694,2.2663,4.2855
3.4881,-1.1341,3.4343,1.3178,2.6605
0.83463,-2.0564,3.2318,-1.8121,-2.9695
-4.1597,-1.1386,-1.7067,-0.3588,-0.42455
-2.1899,0.33217,0.20473,-0.012502,1.2105
-2.1519,-0.67826,-2.3481,-0.69242,2.7973
-2.0295,-0.67085,-5.5018,-6.3454,-3.5499
-1.5182,2.4213,-2.9118,-7.4027,-0.78276
-0.91106,2.3633,-2.9727,-5.0955,-0.56841
-1.3965,-0.76326,0.12363,0.86363,-0.12682
0.3582,-2.3823,0.9307,-3.1635,2.7688
1.047,1.519,-1.8818,-4.2479,-2.4387
-4.3199,0.48104,-4.3496,-1.6548,-8.5965
-0.91156,1.4482,0.94407,-3.4521,-4.4593
0.35639,0.39474,-0.40818,-0.028337,-0.43173
4.0138,0.6629,0.96832,1.5598,1.2726
1.8844,2.8443,-1.2393,-1.0955,-0.85675
-2.2966,-0.67244,0.55235,-0.97289,-2.5032
-3.2382,2.128,2.6738,1.097,0.49362
1.1122,-1.4976,4.6515,3.27,1.1641
3.0424,-0.89314,2.6799,7.7867,7.4752
2.9766,3.9416,5.9912,3.9661,5.1472
2.081,0.22404,2.8755,2.2767,0.29784
0.1463,0.597,-0.81505,2.4772,3.3216
-0.6307,0.97508,-0.20387,3.673,3.0434
1.5151,-1.103,-0.80833,1.7531,-3.2655
-0.33495,2.3089,2.9106,1.9446,-0.20198
0.54848,4.0715,3.3024,-0.74353,-0.76446
-0.71061,-0.28786,-2.4266,-2.2722,-2.4081
0.77066,-3.0207,-1.6053,-2.5843,0.29077
-1.56,-2.1695,-3.604,-2.4255,-5.2148
-3.541,-4.3689,-2.006,0.14966,-1.3509
-1.3033,-1.0873,-1.356,-2.6532,-2.1764
-0.86244,3.4374,1.1356,-1.8564,-1.2891
2.3189,0.3627,1.6256,0.44214,-0.93484
2.33,-2.8213,0.011911,-1.5774,-1.0325
-0.84511,1.1345,4.2114,1.633,0.84162
0.67474,0.81437,2.4465,1.4972,-1.6268
-0.98007,-0.97542,-1.0809,-2.4382,0.60057
0.52917,-0.33491,-0.87191,1.0367,1.6316
1.0033,-2.4158,-2.2414,-0.64997,0.1232
-2.6922,-4.1371,-1.1587,0.19785,-4.1125
-0.028455,-1.4882,2.7964,0.78214,2.6764
-0.61822,-2.0415,2.9297,0.44411,1.1649
-2.5212,-0.36198,-4.114,-3.7104,-4.4018
-1.3061,1.9985,-2.2601,-0.40644,-1.0612
1.2199,2.6893,-1.2193,-1.5577,0.73449
-4.7045,1.8017,-2.6807,-0.089567,-1.0731
-1.1739,0.85779,-2.1438,1.9493,-1.2207
0.78473,-2.3253,-1.4271,0.86948,0.36102
3.4496,-1.2949,-0.84476,2.3192,2.9397
4.5993,0.90487,0.16718,0.13327,3.558
-2.517,-0.97563,1.1276,3.4216,0.32853
-2.9846,-3.1501,-1.8484,-0.49455,-0.70055
-1.5742,-3.1039,-4.5362,-4.2515,-0.9972
-0.96242,-2.5948,-2.8227,-0.45243,-2.1392
-0.82473,0.22143,-2.4361,-0.1414,1.2998
-0.17584,-0.69986,-0.37687,-0.5418,1.8717
3.9754,1.3007,4.3651,3.7801,7.3809
1.2296,0.3275,4.2703,2.5757,1.844
2.1656,1.5398,-0.77852,-0.54253,-4.2969
5.7621,1.7001,1.327,3.3173,3.5332
1.0371,3.1848,0.60505,0.54898,5.7156
-3.2462,-0.86471,-0.30105,-4.2971,-2.9542
-0.63138,0.67134,-1.3234,-1.4673,-2.5359
1.6742,1.874,0.48264,-1.126,5.1069
-0.63368,1.8379,0.25571,4.0628,3.3432
0.25251,-0.53157,1.705,3.309,2.3626
-1.1755,1.6996,2.434,-1.064,-2.2267
2.8108,0.37961,1.5906,-1.8052,-0.14388
4.0105,4.5833,1.831,0.82146,2.1424
-2.4179,2.4894,-0.14341,-2.0161,-5.3437
-7.6866,-0.42089,-3.2537,-1.1603,0.72478
1.2095,-1.9865,2.9313,1.855,3.3043
2.68,1.1075,3.1462,3.592,0.95504
0.13697,0.061589,1.0947,0.958,-2.313
-4.9541,0.43119,-3.1043,-4.9203,-7.6988
-0.94977,1.4313,-1.2426,-4.8875,-3.7817
0.97354,2.6202,1.176,-2.067,-0.48377
-0.59506,-1.8155,-1.8537,1.0318,-0.48778
-0.84681,-1.8131,-2.4813,-0.069339,-2.2714
-1.1829,-0.28955,-1.3937,-3.5128,-3.6051
3.7977,-1.701,6.5718,3.3331,2.891
1.8719,-1.0322,3.8124,-0.56833,0.67559
-0.67574,-1.4916,0.81344,0.24779,-2.9363
0.2085,1.2175,-0.074637,1.3702,4.9965
1.0328,1.5579,-1.1686,-1.7184,4.0336
-1.5499,-1.8634,-1.8015,-2.7653,-3.491
-0.70008,-2.6844,-1.6058,-0.14145,1.2026
1.2525,-0.18814,-0.76924,2.8513,4.3341
-0.92059,-0.12825,-0.30978,1.6928,-1.4368
-0.15203,1.3435,-0.39326,-1.1087,-4.5686
0.59986,2.4841,-0.96353,-4.8533,-1.8756
-1.8181,-3.8584,-3.2902,0.17411,-1.5017
0.1679,-1.4813,-0.88354,4.3325,2.4159
4.8651,0.06835,2.8247,0.63286,4.0609
0.82492,0.12547,-0.61651,-0.43851,-4.0327
0.39799,0.74621,0.65157,-0.69971,-2.5983
-0.0094034,2.3533,3.1569,1.3952,0.444
2.4239,1.8598,1.2823,1.3816,0.18737
4.9105,0.21534,1.3132,4.0361,2.368
-1.4002,-0.46093,2.0301,1.1395,0.74324
-5.2597,-3.186,-1.8773,-0.64738,-3.0634
-4.4276,-2.2794,-4.6162,-0.549,-2.9497
2.1421,-1.2056,-1.7553,3.5115,3.6271
-0.32011,0.41416,-0.66697,-0.13518,-0.59546
-2.708,-1.0865,-3.9129,-3.6241,-3.2595
-3.9094,-1.4864,-1.8667,-4.3505,-0.50007
-2.6868,-2.3014,-1.8869,-2.7785,-1.0765
-1.9476,-1.2018,0.030511,-1.5955,-1.5168
-1.0718,-1.2108,0.6102,2.9353,2.8104
0.26392,0.017833,2.4638,4.4515,3.7849
4.083,5.142,4.0387,3.3785,4.2192
1.1671,6.0491,2.4394,-1.7682,0.14591
-0.77789,1.6416,-0.60437,-3.5517,-2.4111
-0.55236,0.091957,1.4043,-1.4782,-0.58964
-2.0437,-3.1098,0.28299,-2.2811,1.2172
0.38246,-4.7815,-1.6228,-2.6717,-3.6681
-0.75795,-1.3656,-2.7494,-2.9946,-2.9142
-0.22569,-1.2023,0.11056,3.2964,6.1904
2.5658,-0.55576,0.76209,5.8512,6.1025
1.784,0.86652,1.0623,1.9586,4.2343
4.4041,2.2212,2.7411,0.20755,0.3914
1.5535,0.84491,1.3977,-2.2672,-3.3426
0.26668,0.6653,-1.8294,-0.73308,-2.3786
2.955,2.9951,1.9272,2.481,1.9289
-1.7138,0.36548,-1.3312,-1.5344,-1.7571
1.1854,0.26749,-1.0345,0.94757,-1.3933
5.4646,1.9341,1.9828,2.8587,4.2778
0.46835,2.3509,1.675,2.475,3.8279
-0.70709,0.21849,-1.6657,0.9042,-0.64462
-5.9883,-2.2767,-2.0648,-4.3994,-5.9981
-2.3281,0.54806,-2.3231,-2.1228,-4.028
-0.15827,-3.159,1.7059,0.36174,1.1284
1.6367,0.57062,4.6569,2.0338,3.8001
-1.227,-1.9085,0.47124,-0.0064551,-1.4632
2.4003,2.1457,-1.1231,1.5246,-2.013
1.57,0.90971,-0.43894,0.23623,-0.70501
0.60734,-0.80043,-1.0746,1.02,0.60299
1.2315,1.887,0.87132,-2.1579,0.25618
-3.9531,-1.2449,-5.1185,-3.3808,-4.5016
-4.8154,-2.4479,-3.4868,2.6275,1.2538
-1.7933,-1.5013,-0.71435,3.0084,1.9139
4.6784,-0.17971,1.6801,-1.0001,0.87181
2.0184,1.5799,2.1407,-1.1195,3.1385
-3.0014,-1.1938,-1.8757,-0.56376,1.8005
-5.8451,-1.4656,-1.5287,-1.5315,-2.8058
1.7639,0.47352,0.7235,-1.7094,-0.98896
2.2735,3.5039,1.838,0.54705,0.66097
0.98676,4.7681,4.095,-0.14489,0.54014
1.1309,4.4447,3.1821,0.95014,2.8814
-2.7349,-0.07541,-1.1327,-1.077,-1.2747
-5.237,-2.5011,-4.3109,-2.885,-8.173
1.0525,-2.9199,-1.5665,0.33627,-1.8797
2.9724,-0.14278,1.7165,2.7898,2.0893
-0.86417,-2.3554,0.43524,-2.2847,-0.80314
-0.41719,-1.885,-0.20733,-1.0027,1.2052
3.8642,-1.1881,1.9254,2.2834,4.1797
0.4862,-0.43647,-0.85773,1.0937,1.1526
-3.1903,1.0365,-0.37733,-1.8774,-4.5973
-3.7231,0.679,2.2598,0.52906,-5.4811
-0.055139,-0.42774,-0.47587,-0.59421,0.74916
1.0832,-2.1236,-1.8447,0.75093,-1.9068
3.491,1.8965,-0.81826,0.2116,0.62295
2.4296,1.2336,0.56062,1.2497,4.1301
0.85788,1.1825,0.28901,-1.6939,1.7092
-1.6214,-0.6821,-0.88288,-0.21853,2.4096
-2.918,-0.77208,2.0049,1.1095,0.23533
0.9858,-3.0151,1.9055,1.446,0.10766
-1.3823,1.6291,0.93719,1.1815,-2.8819
0.64348,2.662,-0.82649,-1.2462,0.11342
-1.3941,-3.1672,-5.4976,-1.4892,-0.92985
-2.0134,-2.0334,-3.4696,0.018195,-2.6597
0.95377,-2.0139,1.503,-0.26113,-2.487
-0.069037,-0.30274,2.4858,-1.7884,-0.53612
0.10458,-0.10295,1.4152,0.5828,2.9155
2.6842,1.9894,1.1576,0.058248,-0.43191
3.3783,0.9953,-4.1051,-1.0172,-1.2748
-1.7804,0.49012,-1.8387,-0.89209,0.16733
-0.86282,-1.477,0.028317,-1.5097,-1.5295
2.1228,0.26396,-3.6886,-2.1483,0.1321
-0.57316,0.72437,-1.7523,-2.8608,-1.6181
2.1261,2.0925,0.56698,5.5436,3.9434
1.803,-0.42339,1.3872,2.7707,5.8437
-1.6048,0.37835,-0.2505,2.5567,4.3694
-2.3877,-0.72017,-1.2654,-2.8399,-6.8562
0.6075,0.37931,-0.057956,-1.3221,-2.7943
-0.26364,-0.38625,2.6246,-0.59369,0.92727
-1.188,-0.31615,0.92527,-2.0463,-0.60045
0.84673,0.082122,1.9953,1.8892,4.6755
2.7246,2.8793,4.3094,0.88651,7.6077
1.6479,2.5042,2.8328,-0.83678,2.0164
-2.5125,-0.88398,-1.8069,0.89875,-6.3951
4.1149,0.077793,2.2094,1.2597,2.0558
3.7992,4.8866,2.1548,2.7267,2.3522
0.60337,2.7218,1.6873,5.1739,2.8689
-3.9714,-2.317,0.15998,2.011,-2.7304
-1.0976,-2.5913,2.6167,1.4585,0.93896
2.5714,-1.7956,2.1496,3.5154,3.7776
3.201,0.78272,1.7285,2.9363,1.5716
0.92871,1.4771,0.48213,-0.9306,-2.1157
-1.6768,-0.89933,-5.1993,-0.74666,-0.19988
-1.0022,-0.1692,-1.3428,-0.1825,3.4799
1.1384,-1.0265,2.1206,2.217,2.6177
-1.1779,1.2369,0.44506,-0.32912,1.3428
1.1015,3.4589,0.17185,-2.6408,0.031469
0.27379,-1.0785,-2.4813,-0.82932,-0.036506
0.39589,-1.7471,-1.4889,-3.5259,-3.3769
-5.0621,-3.5995,-5.3646,-6.5572,-6.5735
-6.3335,-0.97572,-3.9373,-6.5906,-7.7602
-1.2284,-5.4255,-1.6548,-4.2635,-3.3563
-2.9344,-2.8196,-0.07976,-1.9995,-1.8864
-2.0062,-2.7279,1.5462,3.195,0.67457
-3.6409,1.2703,-4.6234,2.7959,-0.30704
-0.41701,-0.18724,-1.1419,-1.8788,-2.1648
4.2602,2.8533,1.8704,-1.2318,1.8535
2.2048,0.30407,3.8597,-0.17507,2.0139
0.27699,0.5415,1.3169,1.0444,0.74179
4.558,0.61348,2.3648,-0.62496,-2.0294
-1.2105,0.042495,-0.24437,0.9142,-1.457
-0.25952,0.32049,1.9549,2.4091,1.5425
2.2632,2.5326,2.9751,2.9822,2.5374
-0.63289,3.319,-2.2857,-2.245,-0.80703
-4.6783,2.0826,-5.436,-3.472,-9.5413
-5.5331,-2.8561,-5.137,-2.8556,-4.1791
0.25855,1.8608,1.0002,3.1435,4.4339
1.0364,-0.07899,1.301,2.8785,0.80223
-0.43539,-0.15463,-0.69842,-4.1449,-2.1392
-0.12137,-2.7712,-2.38,-1.3681,0.43291
0.56318,0.27629,3.3757,4.2618,4.6369
1.6876,-1.7018,5.5335,2.5065,3.0788
2.7341,-0.24745,3.447,0.9927,1.2249
1.7706,0.41505,-0.19995,0.60106,-2.5767
3.9904,1.6851,3.0237,3.1675,0.49756
3.1547,3.7056,1.6846,1.6405,3.423
2.092,2.4245,2.4133,1.285,3.7181
-0.0091307,-0.55342,-0.97438,1.417,1.5821
-2.5653,-1.8352,-5.7186,-1.434,-2.7627
-3.4729,-3.5372,-6.3026,-4.2739,-5.2539
0.045689,-1.2419,1.8177,-0.075356,-0.57803
-1.7211,-2.513,-3.5716,-2.4267,-0.61673
-3.4938,-0.59539,-4.2946,-2.999,-2.3423
-1.4551,-2.0258,-3.997,-2.2488,-1.3016
3.8356,-0.32112,-0.50237,-1.1695,1.7012
3.7066,0.10167,1.3155,0.94024,2.2686
0.88017,-0.70008,2.8776,1.4719,1.3305
0.33129,0.14183,4.1225,2.0686,0.87542
-0.33074,-0.12415,-0.039479,0.91726,2.2441
-1.326,1.0121,-3.2561,4.1261,4.7996
0.43363,1.2079,-0.94995,1.7578,2.9164
2.3495,5.7316,4.2132,-0.51614,1.5221
-0.42969,0.60635,-0.25977,0.32817,-3.5743
0.070845,-0.96523,2.266,1.5511,4.5977
0.18662,-0.70755,2.7408,-0.8345,3.4323
-0.94761,2.3871,0.96464,-2.8934,0.70682
-1.1863,2.0286,1.9324,-0.7427,-0.68492
-0.97474,0.45253,-0.93442,-0.82219,-0.79532
2.2064,0.29225,2.6224,2.8424,2.9049
2.4528,-0.086611,6.4599,3.4748,0.93134
1.6836,0.56067,0.56121,1.3963,-4.3867
0.0137,1.8562,2.3728,2.1805,0.25447
2.3982,2.1037,2.3785,2.2222,2.6387
1.9953,2.8219,-2.4448,0.48865,0.19798
-1.1622,-0.51466,-0.14422,-0.09291,-2.5611
-4.4078,-4.1894,-4.1742,-1.957,-7.795
-5.5952,-1.7148,-7.1407,-6.4104,-6.0116
-1.7196,-3.2387,-5.476,-3.8602,-4.3787
-1.4114,-2.1379,-0.84524,-1.7671,-0.64149
1.4651,2.0205,0.90416,0.071515,0.9655
-2.9681,-1.8631,-1.5023,-1.0431,-3.8036
-2.8,-1.8955,-4.0159,-0.41033,-1.6327
0.013181,-1.7841,-1.2144,0.43062,0.016203
1.3461,0.44682,0.80526,1.4638,2.0562
4.3743,1.337,0.65798,-0.30488,1.5496
-0.47787,-0.32475,1.6102,1.0024,0.20446
-1.517,4.391,2.7775,0.10719,0.78054
-2.1586,-1.5141,-0.82914,1.4748,0.29143
0.44972,-4.8627,-0.85795,-0.34925,3.1344
-0.64156,-1.518,2.3181,-0.30012,3.1099
1.4707,0.656,3.6605,1.1499,2.979
1.6686,1.1184,1.0749,3.3307,3.4731
0.28863,-0.52827,0.2447,2.248,0.70444
-2.1193,-0.6455,-2.6728,-2.3865,-6.6646
1.6904,3.1668,-0.55271,0.25027,-2.5099
1.3741,0.76863,1.1525,-1.7106,-1.0287
-1.9357,-2.3744,-2.8976,-2.831,-1.5487
-1.4262,-1.4595,-2.9674,0.88741,0.5619
1.2864,3.2313,1.1448,1.0908,2.6271
4.2316,3.3786,4.3962,1.5703,2.0509
0.54276,-0.49665,-0.27651,-0.4842,-2.6177
-1.3283,-3.6395,-2.1128,-0.33077,0.043931
-0.1834,-1.9604,4.9946,3.6091,2.5472
2.7181,-0.88375,2.7232,4.5231,3.4011
5.7751,2.1641,2.0645,1.681,3.8825
4.6992,4.5807,4.2792,-1.2383,4.3188
-1.0551,2.2104,-5.2823,-5.1726,-7.5706
-6.11,-2.1597,-0.034231,-1.5964,-1.8533
-1.5492,2.4332,0.85014,-3.9905,-0.61039
-0.26593,-1.2409,-4.2263,-2.9398,-2.8058
-2.5982,-3.9845,-4.6152,-2.9121,-2.5876
-1.2451,-2.313,-0.89191,-1.7035,-0.33846
3.3988,0.72444,2.2653,1.0726,1.617
2.2601,1.27,2.8372,0.84634,1.2833
0.52636,0.07327,4.7356,2.5936,5.4545
0.40107,3.1419,2.8635,2.1242,2.7891
-4.368,-0.37137,-3.7611,-2.1313,-6.0248
-5.0371,-4.1368,-5.9594,-0.20662,-2.4871
3.4708,3.0327,0.057884,0.71588,2.368
4.2598,3.5995,3.561,2.4122,2.9055
1.0671,0.72743,3.0237,1.2831,3.7263
-3.3488,-3.3266,0.18297,0.52947,-1.5699
-1.0365,3.6222,0.44453,0.6899,-0.023438
-0.52648,1.8965,-1.8339,-0.14407,3.2047
1.6406,-2.2539,-3.0308,-0.37495,0.33263
1.2648,-0.17104,0.88575,-0.25445,1.9557
-0.2887,-1.498,-1.5201,-2.163,-2.8713
-3.8279,-3.9883,-5.7842,-3.4891,-3.9594
-3.6299,-2.1264,-4.1624,-3.3093,1.1591
-1.2665,-0.43742,1.3492,-2.7477,-1.7531
-0.13704,1.0481,0.34102,-1.8476,-4.5063
0.60371,2.5481,-0.55097,-0.61271,-3.4517
-2.9911,2.6392,-0.50453,-0.52669,-2.5195
-1.0468,-1.9482,-1.5133,-0.50395,-2.7662
-1.4865,-4.8919,-1.723,-0.069049,-2.4377
-0.40283,-3.1236,-1.0823,1.7034,-1.0544
-0.61204,-0.16078,-0.65426,-0.86788,-1.6251
-0.14748,2.0402,2.7217,2.5127,2.1425
2.0811,1.2594,0.43224,-0.47369,4.6928
-0.60552,-2.5396,0.36265,0.32054,1.8481
1.3846,2.9697,3.3706,2.9601,-2.2662
0.77233,0.43896,0.092945,1.4837,-0.76095
-1.5789,-3.2142,-2.3363,0.40279,-2.1726
0.97468,-1.7155,5.2731,2.075,0.64114
2.8573,0.27153,2.4904,3.7851,2.069
1.4535,2.1849,0.063978,0.44019,3.875
-0.097669,0.1452,-2.3505,-0.30226,0.38632
0.70945,-1.6436,0.0094251,0.97094,-2.3901
5.1347,-0.92736,1.7736,1.1921,5.9092
-0.11217,0.49809,-0.23832,2.9794,4.4995
-5.6204,0.3982,-1.7327,-1.0456,-3.0877
-2.4382,-1.1493,2.8723,5.2246,-1.5751
1.3754,2.1816,3.9311,4.9473,3.4375
1.9044,3.0748,5.3995,4.3569,2.1097
6.6321,4.5782,3.2282,1.4802,0.97061
2.2587,0.4605,0.7469,-2.0168,-1.1992
-0.99617,0.43177,-0.88307,0.67399,1.1097
-2.9925,-0.80057,-2.1444,1.2534,1.0791
-1.2607,0.71095,-1.5668,-1.7181,0.12942
1.7245,0.55635,-5.288,-3.1461,-1.994
-1.0369,-0.37641,-5.5126,-3.2102,-1.9229
-0.87311,-0.81483,-2.3369,-3.3158,-1.4971
3.9529,2.1383,1.1507,-1.4588,3.6567
4.1866,0.63721,2.0943,-1.6212,-0.029182
-0.95384,-0.56457,-3.6,-5.2242,-7.8527
-2.1828,2.0486,-3.4785,-4.8461,-4.182
-3.8198,1.8669,-1.8039,-3.9621,-0.82192
3.6094,-2.6331,0.25701,1.456,-0.38297
5.4662,0.83067,1.308,0.94741,3.4451
3.2201,1.9016,1.3271,0.71795,3.3777
0.3488,3.2914,1.9131,0.72516,0.3999
-1.8476,3.4056,2.4673,-0.21885,-0.27639
-2.8962,-3.6233,-1.1288,-4.9871,-2.1065
-3.2652,-3.7602,-2.5469,-5.8848,-4.2155
-3.7545,-4.08,-0.98701,-2.6257,-1.8642
-0.88569,-1.3546,0.12265,1.948,2.329
1.1557,-0.10036,4.3893,2.157,2.6649
-1.4694,2.3283,4.1006,0.80448,1.7673
-1.4499,-0.2263,2.2031,-0.90802,-3.0781
-2.2083,-2.6848,-3.4508,-2.4348,-0.8796
-4.3645,-1.5033,-3.2015,-0.26371,-0.55447
-1.2033,-0.33809,1.8516,2.7481,4.5795
-0.67614,-0.65876,0.25255,1.4044,-1.271
2.0509,0.16144,1.5807,0.375,2.9021
2.2667,-1.5538,0.83736,2.2865,-0.27845
-1.2074,-1.9894,-2.2682,4.9287,2.257
0.93699,0.04989,2.5605,7.3446,3.845
1.9146,0.59163,5.6935,4.5709,3.032
5.2724,1.5853,3.827,4.2981,3.3221
2.9779,3.7734,1.4687,0.082333,1.6699
-1.3467,4.0309,-0.79153,-3.592,0.64087
-2.7907,0.81355,0.53863,-2.5957,-0.96939
-1.3916,0.59809,-1.0108,-1.2439,1.3797
-1.8547,-4.472,-3.4869,-0.36247,-2.2221
-0.40755,-2.2627,-2.8912,-1.5954,-2.6339
0.71378,-3.62,-3.5683,3.5293,-1.4428
-1.1044,-3.2452,-3.9753,3.7034,1.7049
-0.59315,-0.044129,-0.66657,3.3943,-0.64659
0.77802,-1.0486,1.7734,-0.76347,-1.3654
3.2548,1.2825,2.8893,-1.9652,-3.1533
4.9179,3.1268,4.1527,-0.044242,-0.21852
1.4472,2.9671,1.6282,0.79096,1.5195
2.0074,0.3077,1.7134,-0.64438,-0.01725
-0.5336,-0.94724,-0.56879,-1.6356,-2.9293
-3.64,-1.3433,-3.9009,-4.276,-4.2266
-4.3319,-2.0187,-5.0708,-4.1947,-3.6076
-3.49,-0.65183,-5.1903,-0.6629,-1.744
-2.9021,1.2012,-1.6116,-0.62727,3.0316
2.8963,-0.89412,0.2321,-1.1221,1.4009
0.5022,1.3011,1.9264,-3.0109,0.94061
-0.15851,0.86663,-0.40005,-0.59842,-2.6123
0.84441,2.4375,-2.3447,-1.2093,-2.1365
0.10796,4.0284,3.2486,0.87228,4.3443
2.8785,5.6332,4.1231,5.7099,4.4466
0.78999,4.2385,3.6242,3.0117,1.104
-2.2334,0.81567,-3.6329,3.2429,-3.4245
-3.3825,-5.9795,-3.0568,-3.7819,-1.0441
-0.1305,-3.4846,-1.4347,-3.2556,0.010548
0.14757,0.057302,-0.29193,-1.8564,-3.9152
2.3185,-0.2275,0.88781,-0.68717,-2.2033
0.88263,-1.8462,-0.83727,-0.99059,-3.6213
-3.2965,-3.4773,-5.0096,-2.8068,-2.6018
-1.5664,0.016022,1.4891,2.2224,3.1845
0.25189,-0.14288,3.1179,0.45703,-0.69365
-1.8154,-3.2016,-1.0382,0.52617,-0.43422
0.31875,-3.094,1.3049,4.9297,4.3856
1.2531,-1.6347,1.2242,4.0588,2.9481
1.243,0.82433,-1.6357,1.6844,1.0479
2.7149,1.4869,2.6503,-0.96001,0.69888
6.4962,5.5625,1.7946,-0.26671,0.23649
2.9009,3.3563,2.2784,0.92429,2.3303
0.23385,-1.9725,-0.17231,0.93102,1.0029
-1.5447,-3.5243,-3.5701,-4.0494,-3.8892
0.81353,-0.70389,1.7658,-1.2986,-0.57232
2.4538,-0.29368,-0.34179,-0.2456,2.6394
-2.0545,2.1881,1.2224,-0.88648,-0.19681
-4.2193,-0.35338,0.18107,-3.7426,-4.5391
-4.4801,-3.3096,-3.7451,2.1914,0.19106
-2.9221,-4.6467,0.74293,2.5751,5.3938
-0.22164,0.18662,-0.27287,0.83782,1.3239
1.5447,2.1838,1.036,-1.3988,5.5799
-0.30684,-0.66901,1.4593,-3.4733,0.23766
-2.5868,1.1561,-1.1889,-4.6005,-8.0374
-2.4089,1.0294,-1.6172,-2.2382,-3.9355
0.082406,-0.21278,1.3984,-2.0263,-1.2607
3.9266,1.3684,4.379,4.4968,4.3571
3.3275,1.0681,2.7746,-0.23255,1.2367
-1.1049,2.7624,-1.6632,0.27899,-2.4882
-5.4304,-1.266,-3.8505,2.1834,3.5156
0.79504,1.2198,1.9602,5.0599,4.8744
1.7203,0.42552,5.2433,1.8905,-1.0547
-0.53454,-0.99389,-0.98013,-3.7134,-5.5459
0.16439,1.4212,1.9211,3.4833,1.1202
2.5809,5.5049,0.095705,-0.64574,1.0859
2.3727,3.1396,1.5872,0.0098116,1.0773
0.91977,3.9264,-1.1458,-0.79701,0.17678
1.9441,2.6142,1.0133,-0.26375,-0.05728
1.8169,0.86763,-2.1094,-1.0093,-0.98062
-2.7944,-3.6913,-4.4691,-2.2221,-5.0398
-1.1292,-2.8806,-3.334,2.8673,3.1472
1.6762,1.1213,1.6059,1.6602,3.0639
2.9169,2.7007,5.9591,1.3249,3.5079
-1.2285,-0.53274,-1.3453,-0.54764,-2.4052
-3.8784,-5.4884,-7.0395,-1.9501,-6.3809
0.046623,-3.7961,2.6872,1.7685,3.4212
3.4486,-1.8997,2.8287,0.18236,2.3161
-0.91892,-1.9513,-4.4676,-1.5439,-1.9328
-2.9671,-1.3983,-6.2701,-1.3238,-3.1214
2.9477,-0.30521,2.8396,2.924,4.0563
1.9851,0.51047,0.98859,1.9665,4.4638
